id,iter,italian_Comment (%),italian_Comment Lines,italian_Lines of Code,italian_Statements,italian_Cyclomatic Complexity,italian_Cognitive Complexity,italian_Code Smells,italian_Vulnerabilities,italian_Bugs,italian_Security Hotspots,italian_flake8,italian_nloc,italian_ccn,italian_token_count,italian_param_count,italian_length,italian_top_nesting_level,italian_pylint,english_Comment (%),english_Comment Lines,english_Lines of Code,english_Statements,english_Cyclomatic Complexity,english_Cognitive Complexity,english_Code Smells,english_Vulnerabilities,english_Bugs,english_Security Hotspots,english_flake8,english_nloc,english_ccn,english_token_count,english_param_count,english_length,english_top_nesting_level,english_pylint,chinese_Comment (%),chinese_Comment Lines,chinese_Lines of Code,chinese_Statements,chinese_Cyclomatic Complexity,chinese_Cognitive Complexity,chinese_Code Smells,chinese_Vulnerabilities,chinese_Bugs,chinese_Security Hotspots,chinese_flake8,chinese_nloc,chinese_ccn,chinese_token_count,chinese_param_count,chinese_length,chinese_top_nesting_level,chinese_pylint,hindi_Comment (%),hindi_Comment Lines,hindi_Lines of Code,hindi_Statements,hindi_Cyclomatic Complexity,hindi_Cognitive Complexity,hindi_Code Smells,hindi_Vulnerabilities,hindi_Bugs,hindi_Security Hotspots,hindi_flake8,hindi_nloc,hindi_ccn,hindi_token_count,hindi_param_count,hindi_length,hindi_top_nesting_level,hindi_pylint,spanish_Comment (%),spanish_Comment Lines,spanish_Lines of Code,spanish_Statements,spanish_Cyclomatic Complexity,spanish_Cognitive Complexity,spanish_Code Smells,spanish_Vulnerabilities,spanish_Bugs,spanish_Security Hotspots,spanish_flake8,spanish_nloc,spanish_ccn,spanish_token_count,spanish_param_count,spanish_length,spanish_top_nesting_level,spanish_pylint
62b43426903eeb48555d3ea2,0,71.4,5.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,1.0,16.0,1.0,7.0,0.0,7.0,71.4,5.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,1.0,16.0,1.0,7.0,0.0,7.0,71.4,5.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,1.0,16.0,1.0,7.0,0.0,7.0,75.0,6.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,1.0,16.0,1.0,8.0,0.0,7.0,71.4,5.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,1.0,16.0,1.0,7.0,0.0,7.0
62b43426903eeb48555d3ea2,1,71.4,5.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,1.0,16.0,1.0,7.0,0.0,7.0,71.4,5.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,1.0,16.0,1.0,7.0,0.0,7.0,71.4,5.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,1.0,16.0,1.0,7.0,0.0,7.0,75.0,6.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,1.0,16.0,1.0,8.0,0.0,7.0,71.4,5.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,1.0,16.0,1.0,7.0,0.0,7.0
62b43426903eeb48555d3ea2,2,71.4,5.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,1.0,16.0,1.0,7.0,0.0,7.0,71.4,5.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,1.0,16.0,1.0,7.0,0.0,7.0,71.4,5.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,1.0,16.0,1.0,7.0,0.0,7.0,70.0,7.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,1.0,19.0,1.0,9.0,0.0,7.0,71.4,5.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,1.0,16.0,1.0,7.0,0.0,7.0
62b43426903eeb48555d3ea2,3,71.4,5.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,1.0,16.0,1.0,7.0,0.0,7.0,71.4,5.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,1.0,16.0,1.0,7.0,0.0,7.0,71.4,5.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,1.0,16.0,1.0,7.0,0.0,7.0,70.0,7.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,1.0,19.0,1.0,9.0,0.0,7.0,71.4,5.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,1.0,16.0,1.0,7.0,0.0,7.0
62b43426903eeb48555d3ea2,4,71.4,5.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,1.0,16.0,1.0,7.0,0.0,7.0,71.4,5.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,1.0,16.0,1.0,7.0,0.0,7.0,71.4,5.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,1.0,16.0,1.0,7.0,0.0,7.0,75.0,6.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,1.0,16.0,1.0,8.0,0.0,7.0,71.4,5.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,1.0,16.0,1.0,7.0,0.0,7.0
62b43426903eeb48555d3ea2,5,71.4,5.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,1.0,16.0,1.0,7.0,0.0,7.0,71.4,5.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,1.0,16.0,1.0,7.0,0.0,7.0,71.4,5.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,1.0,16.0,1.0,7.0,0.0,7.0,70.0,7.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,1.0,19.0,1.0,9.0,0.0,7.0,71.4,5.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,1.0,16.0,1.0,7.0,0.0,7.0
62b43426903eeb48555d3ea2,6,71.4,5.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,1.0,16.0,1.0,7.0,0.0,7.0,71.4,5.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,1.0,16.0,1.0,7.0,0.0,7.0,71.4,5.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,1.0,16.0,1.0,7.0,0.0,7.0,70.0,7.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,1.0,19.0,1.0,9.0,0.0,7.0,71.4,5.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,1.0,16.0,1.0,7.0,0.0,7.0
62b43426903eeb48555d3ea2,7,71.4,5.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,1.0,16.0,1.0,7.0,0.0,7.0,71.4,5.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,1.0,16.0,1.0,7.0,0.0,7.0,71.4,5.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,1.0,16.0,1.0,7.0,0.0,7.0,70.0,7.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,1.0,19.0,1.0,9.0,0.0,7.0,71.4,5.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,1.0,16.0,1.0,7.0,0.0,7.0
62b43426903eeb48555d3ea2,8,71.4,5.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,1.0,16.0,1.0,7.0,0.0,7.0,71.4,5.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,1.0,16.0,1.0,7.0,0.0,7.0,71.4,5.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,1.0,16.0,1.0,7.0,0.0,7.0,70.0,7.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,1.0,19.0,1.0,9.0,0.0,7.0,71.4,5.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,1.0,16.0,1.0,7.0,0.0,7.0
62b43426903eeb48555d3ea2,9,71.4,5.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,1.0,16.0,1.0,7.0,0.0,7.0,71.4,5.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,1.0,16.0,1.0,7.0,0.0,7.0,71.4,5.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,1.0,16.0,1.0,7.0,0.0,7.0,70.0,7.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,1.0,19.0,1.0,9.0,0.0,7.0,71.4,5.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,1.0,16.0,1.0,7.0,0.0,7.0
62b43427903eeb48555d3ea5,0,44.4,12.0,15.0,10.0,3.0,4.0,0.0,0.0,0.0,0.0,10.0,25.0,5.0,121.0,3.0,28.0,0.0,10.0,60.5,23.0,15.0,11.0,4.0,7.0,0.0,0.0,0.0,0.0,21.0,35.0,5.0,145.0,3.0,38.0,0.0,21.0,56.3,18.0,14.0,10.0,2.0,3.0,0.0,0.0,0.0,0.0,20.0,29.0,5.0,147.0,3.0,33.0,0.0,22.0,55.9,19.0,15.0,11.0,4.0,7.0,0.0,0.0,0.0,0.0,28.0,31.0,5.0,145.0,3.0,34.0,0.0,25.0,63.2,24.0,14.0,10.0,2.0,3.0,0.0,0.0,0.0,0.0,29.0,33.0,4.0,115.0,3.0,37.0,0.0,22.0
62b43427903eeb48555d3ea5,1,44.4,12.0,15.0,10.0,3.0,4.0,0.0,0.0,0.0,0.0,10.0,25.0,4.0,116.0,3.0,28.0,0.0,11.0,57.5,23.0,17.0,13.0,4.0,7.0,0.0,0.0,0.0,0.0,21.0,37.0,5.0,149.0,3.0,41.0,0.0,20.0,56.3,18.0,14.0,10.0,2.0,3.0,0.0,0.0,0.0,0.0,20.0,29.0,5.0,147.0,3.0,33.0,0.0,22.0,55.9,19.0,15.0,11.0,4.0,7.0,0.0,0.0,0.0,0.0,28.0,31.0,5.0,145.0,3.0,34.0,0.0,25.0,55.0,22.0,18.0,14.0,4.0,7.0,0.0,0.0,0.0,0.0,27.0,37.0,6.0,155.0,3.0,41.0,0.0,22.0
62b43427903eeb48555d3ea5,2,44.4,12.0,15.0,10.0,3.0,4.0,0.0,0.0,0.0,0.0,10.0,25.0,5.0,121.0,3.0,28.0,0.0,10.0,59.0,23.0,16.0,12.0,4.0,7.0,0.0,0.0,0.0,0.0,21.0,36.0,5.0,150.0,3.0,39.0,0.0,21.0,56.3,18.0,14.0,10.0,2.0,3.0,0.0,0.0,0.0,0.0,20.0,29.0,5.0,147.0,3.0,33.0,0.0,22.0,55.9,19.0,15.0,11.0,4.0,7.0,0.0,0.0,0.0,0.0,28.0,31.0,5.0,149.0,3.0,34.0,0.0,25.0,55.0,22.0,18.0,14.0,4.0,7.0,0.0,0.0,0.0,0.0,27.0,37.0,6.0,155.0,3.0,41.0,0.0,22.0
62b43427903eeb48555d3ea5,3,44.4,12.0,15.0,10.0,3.0,4.0,0.0,0.0,0.0,0.0,10.0,25.0,4.0,130.0,3.0,28.0,0.0,11.0,62.2,23.0,14.0,10.0,3.0,5.0,0.0,0.0,0.0,0.0,22.0,34.0,4.0,135.0,3.0,37.0,0.0,21.0,56.3,18.0,14.0,10.0,2.0,3.0,0.0,0.0,0.0,0.0,20.0,29.0,5.0,147.0,3.0,33.0,0.0,22.0,55.9,19.0,15.0,11.0,4.0,7.0,0.0,0.0,0.0,0.0,28.0,31.0,5.0,145.0,3.0,34.0,0.0,25.0,55.0,22.0,18.0,14.0,4.0,7.0,0.0,0.0,0.0,0.0,27.0,37.0,6.0,155.0,3.0,41.0,0.0,22.0
62b43427903eeb48555d3ea5,4,40.0,12.0,18.0,13.0,3.0,5.0,0.0,0.0,0.0,0.0,11.0,28.0,6.0,144.0,3.0,30.0,0.0,10.0,60.5,23.0,15.0,11.0,4.0,7.0,0.0,0.0,0.0,0.0,21.0,35.0,5.0,145.0,3.0,38.0,0.0,21.0,56.3,18.0,14.0,10.0,2.0,3.0,0.0,0.0,0.0,0.0,20.0,29.0,5.0,147.0,3.0,33.0,0.0,22.0,55.9,19.0,15.0,11.0,4.0,7.0,0.0,0.0,0.0,0.0,28.0,31.0,5.0,145.0,3.0,34.0,0.0,25.0,55.0,22.0,18.0,14.0,4.0,7.0,0.0,0.0,0.0,0.0,27.0,37.0,6.0,155.0,3.0,41.0,0.0,22.0
62b43427903eeb48555d3ea5,5,44.4,12.0,15.0,10.0,3.0,4.0,0.0,0.0,0.0,0.0,10.0,25.0,4.0,116.0,3.0,28.0,0.0,11.0,53.3,24.0,21.0,17.0,5.0,9.0,1.0,0.0,0.0,0.0,23.0,41.0,6.0,172.0,3.0,43.0,0.0,21.0,58.1,18.0,13.0,9.0,2.0,3.0,0.0,0.0,0.0,0.0,21.0,28.0,4.0,119.0,3.0,33.0,0.0,22.0,54.5,18.0,15.0,11.0,4.0,7.0,0.0,0.0,0.0,0.0,28.0,31.0,5.0,145.0,3.0,33.0,0.0,25.0,55.0,22.0,18.0,14.0,4.0,7.0,0.0,0.0,0.0,0.0,28.0,37.0,6.0,155.0,3.0,41.0,0.0,22.0
62b43427903eeb48555d3ea5,6,44.4,12.0,15.0,10.0,3.0,4.0,0.0,0.0,0.0,0.0,10.0,25.0,5.0,121.0,3.0,28.0,0.0,10.0,59.0,23.0,16.0,12.0,4.0,7.0,0.0,0.0,0.0,0.0,21.0,36.0,5.0,150.0,3.0,39.0,0.0,21.0,56.3,18.0,14.0,10.0,2.0,3.0,0.0,0.0,0.0,0.0,20.0,29.0,5.0,147.0,3.0,33.0,0.0,22.0,54.5,18.0,15.0,11.0,4.0,7.0,0.0,0.0,0.0,0.0,28.0,31.0,5.0,145.0,3.0,33.0,0.0,25.0,55.0,22.0,18.0,14.0,4.0,7.0,0.0,0.0,0.0,0.0,27.0,37.0,6.0,155.0,3.0,41.0,0.0,22.0
62b43427903eeb48555d3ea5,7,37.5,12.0,20.0,15.0,4.0,6.0,0.0,0.0,0.0,0.0,11.0,30.0,7.0,161.0,3.0,33.0,0.0,11.0,60.5,23.0,15.0,11.0,4.0,7.0,0.0,0.0,0.0,0.0,21.0,35.0,5.0,149.0,3.0,38.0,0.0,21.0,56.3,18.0,14.0,10.0,2.0,3.0,0.0,0.0,0.0,0.0,20.0,29.0,5.0,147.0,3.0,33.0,0.0,22.0,55.9,19.0,15.0,11.0,4.0,7.0,0.0,0.0,0.0,0.0,28.0,31.0,5.0,145.0,3.0,34.0,0.0,25.0,55.0,22.0,18.0,14.0,4.0,7.0,0.0,0.0,0.0,0.0,27.0,37.0,6.0,155.0,3.0,41.0,0.0,22.0
62b43427903eeb48555d3ea5,8,44.4,12.0,15.0,10.0,3.0,4.0,0.0,0.0,0.0,0.0,10.0,25.0,4.0,130.0,3.0,28.0,0.0,11.0,60.5,23.0,15.0,11.0,4.0,7.0,0.0,0.0,0.0,0.0,21.0,35.0,5.0,145.0,3.0,38.0,0.0,21.0,56.3,18.0,14.0,10.0,2.0,3.0,0.0,0.0,0.0,0.0,20.0,29.0,5.0,147.0,3.0,33.0,0.0,22.0,54.5,18.0,15.0,11.0,4.0,7.0,0.0,0.0,0.0,0.0,28.0,31.0,5.0,149.0,3.0,33.0,0.0,25.0,55.0,22.0,18.0,14.0,4.0,7.0,0.0,0.0,0.0,0.0,27.0,37.0,6.0,155.0,3.0,41.0,0.0,22.0
62b43427903eeb48555d3ea5,9,40.0,12.0,18.0,13.0,3.0,5.0,0.0,0.0,0.0,0.0,11.0,28.0,6.0,142.0,3.0,30.0,0.0,10.0,59.0,23.0,16.0,12.0,4.0,7.0,0.0,0.0,0.0,0.0,22.0,36.0,5.0,149.0,3.0,40.0,0.0,21.0,58.1,18.0,13.0,9.0,2.0,3.0,0.0,0.0,0.0,0.0,21.0,28.0,4.0,119.0,3.0,33.0,0.0,22.0,46.3,19.0,22.0,17.0,6.0,10.0,0.0,0.0,0.0,0.0,30.0,38.0,8.0,189.0,5.0,41.0,0.0,29.0,55.0,22.0,18.0,14.0,4.0,7.0,0.0,0.0,0.0,0.0,27.0,37.0,6.0,155.0,3.0,41.0,0.0,22.0
62b43428903eeb48555d3eaa,0,13.8,4.0,25.0,20.0,6.0,14.0,1.0,0.0,1.0,0.0,26.0,25.0,10.0,239.0,3.0,31.0,0.0,26.0,15.2,5.0,28.0,21.0,8.0,15.0,1.0,0.0,0.0,0.0,31.0,28.0,9.0,211.0,5.0,36.0,0.0,30.0,51.5,17.0,16.0,12.0,3.0,5.0,0.0,0.0,0.0,0.0,26.0,33.0,4.0,147.0,3.0,35.0,0.0,27.0,17.2,5.0,24.0,19.0,7.0,13.0,0.0,0.0,0.0,0.0,29.0,24.0,9.0,206.0,5.0,31.0,0.0,28.0,11.5,3.0,23.0,18.0,6.0,12.0,0.0,0.0,0.0,0.0,25.0,23.0,6.0,180.0,3.0,27.0,0.0,23.0
62b43428903eeb48555d3eaa,1,10.0,3.0,27.0,22.0,7.0,15.0,0.0,0.0,1.0,0.0,25.0,27.0,11.0,245.0,3.0,33.0,0.0,26.0,12.9,4.0,27.0,22.0,9.0,20.0,2.0,0.0,0.0,0.0,28.0,27.0,12.0,237.0,3.0,34.0,0.0,27.0,51.5,17.0,16.0,12.0,3.0,5.0,0.0,0.0,0.0,0.0,26.0,33.0,4.0,147.0,3.0,35.0,0.0,27.0,19.0,4.0,17.0,13.0,5.0,10.0,0.0,0.0,0.0,0.0,26.0,17.0,6.0,166.0,3.0,23.0,0.0,24.0,15.4,4.0,22.0,17.0,5.0,8.0,0.0,0.0,0.0,0.0,27.0,22.0,9.0,192.0,3.0,29.0,0.0,28.0
