id,iter,italian_Comment (%),italian_Comment Lines,italian_Lines of Code,italian_Statements,italian_Cyclomatic Complexity,italian_Cognitive Complexity,italian_Code Smells,italian_Vulnerabilities,italian_Bugs,italian_Security Hotspots,italian_flake8,italian_nloc,italian_ccn,italian_token_count,italian_param_count,italian_length,italian_top_nesting_level,italian_pylint,english_Comment (%),english_Comment Lines,english_Lines of Code,english_Statements,english_Cyclomatic Complexity,english_Cognitive Complexity,english_Code Smells,english_Vulnerabilities,english_Bugs,english_Security Hotspots,english_flake8,english_nloc,english_ccn,english_token_count,english_param_count,english_length,english_top_nesting_level,english_pylint,chinese_Comment (%),chinese_Comment Lines,chinese_Lines of Code,chinese_Statements,chinese_Cyclomatic Complexity,chinese_Cognitive Complexity,chinese_Code Smells,chinese_Vulnerabilities,chinese_Bugs,chinese_Security Hotspots,chinese_flake8,chinese_nloc,chinese_ccn,chinese_token_count,chinese_param_count,chinese_length,chinese_top_nesting_level,chinese_pylint,hindi_Comment (%),hindi_Comment Lines,hindi_Lines of Code,hindi_Statements,hindi_Cyclomatic Complexity,hindi_Cognitive Complexity,hindi_Code Smells,hindi_Vulnerabilities,hindi_Bugs,hindi_Security Hotspots,hindi_flake8,hindi_nloc,hindi_ccn,hindi_token_count,hindi_param_count,hindi_length,hindi_top_nesting_level,hindi_pylint,spanish_Comment (%),spanish_Comment Lines,spanish_Lines of Code,spanish_Statements,spanish_Cyclomatic Complexity,spanish_Cognitive Complexity,spanish_Code Smells,spanish_Vulnerabilities,spanish_Bugs,spanish_Security Hotspots,spanish_flake8,spanish_nloc,spanish_ccn,spanish_token_count,spanish_param_count,spanish_length,spanish_top_nesting_level,spanish_pylint
62b43426903eeb48555d3ea2,0,62.5,5.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,1.0,19.0,1.0,8.0,0.0,7.0,50.0,5.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,1.0,27.0,1.0,10.0,0.0,6.0,71.4,5.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,1.0,16.0,1.0,7.0,0.0,7.0,45.5,5.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,1.0,33.0,1.0,11.0,0.0,9.0,62.5,5.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,1.0,19.0,1.0,8.0,0.0,7.0
62b43426903eeb48555d3ea2,1,62.5,5.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,1.0,19.0,1.0,8.0,0.0,7.0,50.0,5.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,1.0,27.0,1.0,10.0,0.0,6.0,71.4,5.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,1.0,16.0,1.0,7.0,0.0,7.0,45.5,5.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,1.0,33.0,1.0,11.0,0.0,9.0,62.5,5.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,1.0,19.0,1.0,8.0,0.0,7.0
62b43426903eeb48555d3ea2,2,62.5,5.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,1.0,19.0,1.0,8.0,0.0,7.0,50.0,5.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,1.0,27.0,1.0,10.0,0.0,6.0,71.4,5.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,1.0,16.0,1.0,7.0,0.0,7.0,53.8,7.0,6.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,1.0,37.0,1.0,15.0,0.0,9.0,62.5,5.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,1.0,19.0,1.0,8.0,0.0,7.0
62b43426903eeb48555d3ea2,3,62.5,5.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,1.0,19.0,1.0,8.0,0.0,7.0,50.0,5.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,1.0,27.0,1.0,10.0,0.0,6.0,71.4,5.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,1.0,16.0,1.0,7.0,0.0,7.0,45.5,5.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,1.0,27.0,1.0,11.0,0.0,9.0,62.5,5.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,1.0,19.0,1.0,8.0,0.0,7.0
62b43426903eeb48555d3ea2,4,62.5,5.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,1.0,19.0,1.0,8.0,0.0,7.0,50.0,5.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,1.0,27.0,1.0,10.0,0.0,6.0,71.4,5.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,1.0,16.0,1.0,7.0,0.0,7.0,45.5,5.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,1.0,33.0,1.0,11.0,0.0,9.0,62.5,5.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,1.0,19.0,1.0,8.0,0.0,7.0
62b43426903eeb48555d3ea2,5,62.5,5.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,1.0,19.0,1.0,8.0,0.0,7.0,50.0,5.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,1.0,27.0,1.0,10.0,0.0,6.0,71.4,5.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,1.0,16.0,1.0,7.0,0.0,7.0,45.5,5.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,1.0,33.0,1.0,11.0,0.0,9.0,62.5,5.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,1.0,19.0,1.0,8.0,0.0,7.0
62b43426903eeb48555d3ea2,6,62.5,5.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,1.0,19.0,1.0,8.0,0.0,7.0,50.0,5.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,1.0,27.0,1.0,10.0,0.0,6.0,71.4,5.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,1.0,16.0,1.0,7.0,0.0,7.0,45.5,5.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,1.0,33.0,1.0,11.0,0.0,9.0,62.5,5.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,1.0,19.0,1.0,8.0,0.0,7.0
62b43426903eeb48555d3ea2,7,62.5,5.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,1.0,19.0,1.0,8.0,0.0,7.0,50.0,5.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,1.0,27.0,1.0,10.0,0.0,6.0,71.4,5.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,1.0,16.0,1.0,7.0,0.0,7.0,45.5,5.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,1.0,27.0,1.0,11.0,0.0,9.0,62.5,5.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,1.0,19.0,1.0,8.0,0.0,7.0
62b43426903eeb48555d3ea2,8,62.5,5.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,1.0,19.0,1.0,8.0,0.0,7.0,50.0,5.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,1.0,27.0,1.0,10.0,0.0,6.0,71.4,5.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,1.0,16.0,1.0,7.0,0.0,7.0,45.5,5.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,1.0,33.0,1.0,11.0,0.0,9.0,62.5,5.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,1.0,19.0,1.0,8.0,0.0,7.0
62b43426903eeb48555d3ea2,9,62.5,5.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,1.0,19.0,1.0,8.0,0.0,7.0,50.0,5.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,1.0,27.0,1.0,10.0,0.0,6.0,71.4,5.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,1.0,16.0,1.0,7.0,0.0,7.0,45.5,5.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,1.0,33.0,1.0,11.0,0.0,9.0,62.5,5.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,1.0,19.0,1.0,8.0,0.0,7.0
62b43427903eeb48555d3ea5,0,50.0,16.0,16.0,12.0,3.0,5.0,0.0,0.0,0.0,0.0,22.0,27.0,4.0,139.0,3.0,34.0,0.0,23.0,41.4,29.0,41.0,34.0,12.0,23.0,1.0,0.0,0.0,0.0,30.0,61.0,13.0,298.0,3.0,79.0,0.0,27.0,26.8,22.0,60.0,36.0,13.0,32.0,1.0,0.0,0.0,0.0,45.0,75.0,15.0,388.0,3.0,88.0,0.0,38.0,15.8,6.0,32.0,25.0,7.0,15.0,0.0,0.0,0.0,0.0,26.0,32.0,7.0,278.0,3.0,42.0,0.0,29.0,21.4,9.0,33.0,26.0,13.0,29.0,5.0,0.0,0.0,0.0,33.0,33.0,13.0,258.0,3.0,50.0,0.0,33.0
62b43427903eeb48555d3ea5,1,50.0,16.0,16.0,12.0,3.0,5.0,0.0,0.0,0.0,0.0,22.0,27.0,4.0,139.0,3.0,34.0,0.0,23.0,42.6,29.0,39.0,33.0,12.0,22.0,1.0,0.0,0.0,0.0,31.0,59.0,13.0,289.0,3.0,77.0,0.0,28.0,26.8,22.0,60.0,36.0,13.0,32.0,1.0,0.0,0.0,0.0,45.0,75.0,15.0,388.0,3.0,88.0,0.0,38.0,16.7,7.0,35.0,28.0,7.0,15.0,0.0,0.0,0.0,0.0,31.0,35.0,7.0,284.0,3.0,47.0,0.0,30.0,21.1,8.0,30.0,25.0,9.0,13.0,0.0,0.0,0.0,0.0,27.0,30.0,9.0,221.0,3.0,45.0,0.0,29.0
62b43427903eeb48555d3ea5,2,50.0,16.0,16.0,12.0,3.0,5.0,0.0,0.0,0.0,0.0,22.0,27.0,4.0,139.0,3.0,34.0,0.0,23.0,41.4,29.0,41.0,34.0,12.0,23.0,1.0,0.0,0.0,0.0,30.0,61.0,13.0,298.0,3.0,79.0,0.0,27.0,44.7,21.0,26.0,20.0,9.0,15.0,0.0,0.0,0.0,0.0,25.0,41.0,11.0,214.0,3.0,51.0,0.0,26.0,16.1,5.0,26.0,20.0,7.0,14.0,0.0,0.0,0.0,0.0,29.0,26.0,7.0,203.0,3.0,38.0,0.0,31.0,21.4,9.0,33.0,26.0,13.0,29.0,5.0,0.0,0.0,0.0,33.0,33.0,13.0,258.0,3.0,50.0,0.0,33.0
62b43427903eeb48555d3ea5,3,50.0,16.0,16.0,12.0,3.0,5.0,0.0,0.0,0.0,0.0,22.0,27.0,4.0,139.0,3.0,34.0,0.0,23.0,42.6,29.0,39.0,33.0,13.0,26.0,1.0,0.0,0.0,0.0,31.0,59.0,14.0,303.0,3.0,77.0,0.0,28.0,26.8,22.0,60.0,36.0,13.0,32.0,1.0,0.0,0.0,0.0,45.0,75.0,15.0,388.0,3.0,88.0,0.0,38.0,16.7,7.0,35.0,28.0,7.0,15.0,0.0,0.0,0.0,0.0,31.0,35.0,7.0,284.0,3.0,47.0,0.0,30.0,20.9,9.0,34.0,27.0,12.0,28.0,1.0,0.0,0.0,0.0,28.0,34.0,12.0,239.0,3.0,51.0,0.0,29.0
62b43427903eeb48555d3ea5,4,50.0,16.0,16.0,12.0,3.0,5.0,0.0,0.0,0.0,0.0,22.0,27.0,4.0,139.0,3.0,34.0,0.0,23.0,41.4,29.0,41.0,34.0,12.0,23.0,1.0,0.0,0.0,0.0,30.0,61.0,13.0,293.0,3.0,79.0,0.0,27.0,26.8,22.0,60.0,36.0,13.0,32.0,1.0,0.0,0.0,0.0,45.0,75.0,15.0,388.0,3.0,88.0,0.0,38.0,15.8,6.0,32.0,25.0,7.0,15.0,0.0,0.0,0.0,0.0,26.0,32.0,7.0,278.0,3.0,42.0,0.0,29.0,21.4,9.0,33.0,26.0,13.0,29.0,5.0,0.0,0.0,0.0,33.0,33.0,13.0,258.0,3.0,50.0,0.0,33.0
62b43427903eeb48555d3ea5,5,50.0,16.0,16.0,12.0,3.0,5.0,0.0,0.0,0.0,0.0,22.0,27.0,4.0,139.0,3.0,34.0,0.0,23.0,41.4,29.0,41.0,34.0,12.0,23.0,1.0,0.0,0.0,0.0,30.0,61.0,13.0,298.0,3.0,79.0,0.0,27.0,26.8,22.0,60.0,36.0,13.0,32.0,1.0,0.0,0.0,0.0,45.0,75.0,15.0,388.0,3.0,88.0,0.0,38.0,14.3,5.0,30.0,25.0,10.0,23.0,1.0,0.0,0.0,0.0,31.0,30.0,10.0,226.0,3.0,43.0,0.0,31.0,21.4,9.0,33.0,26.0,13.0,29.0,5.0,0.0,0.0,0.0,33.0,33.0,13.0,258.0,3.0,50.0,0.0,33.0
62b43427903eeb48555d3ea5,6,50.0,16.0,16.0,12.0,3.0,5.0,0.0,0.0,0.0,0.0,22.0,27.0,4.0,139.0,3.0,34.0,0.0,23.0,41.4,29.0,41.0,34.0,12.0,23.0,1.0,0.0,0.0,0.0,30.0,61.0,13.0,298.0,3.0,79.0,0.0,27.0,26.8,22.0,60.0,36.0,13.0,32.0,1.0,0.0,0.0,0.0,45.0,75.0,15.0,388.0,3.0,88.0,0.0,38.0,16.7,7.0,35.0,28.0,7.0,15.0,0.0,0.0,0.0,0.0,31.0,35.0,7.0,284.0,3.0,47.0,0.0,30.0,21.4,9.0,33.0,26.0,13.0,29.0,5.0,0.0,0.0,0.0,33.0,33.0,13.0,258.0,3.0,50.0,0.0,33.0
62b43427903eeb48555d3ea5,7,50.0,16.0,16.0,12.0,3.0,5.0,0.0,0.0,0.0,0.0,22.0,27.0,4.0,139.0,3.0,34.0,0.0,23.0,41.4,29.0,41.0,34.0,12.0,23.0,1.0,0.0,0.0,0.0,30.0,61.0,13.0,298.0,3.0,79.0,0.0,27.0,40.7,22.0,32.0,24.0,10.0,19.0,1.0,0.0,0.0,0.0,28.0,47.0,12.0,255.0,3.0,57.0,0.0,27.0,14.3,5.0,30.0,25.0,10.0,23.0,1.0,0.0,0.0,0.0,31.0,30.0,10.0,226.0,3.0,43.0,0.0,31.0,21.4,9.0,33.0,26.0,13.0,29.0,5.0,0.0,0.0,0.0,33.0,33.0,13.0,258.0,3.0,50.0,0.0,33.0
62b43427903eeb48555d3ea5,8,50.0,16.0,16.0,12.0,3.0,5.0,0.0,0.0,0.0,0.0,22.0,27.0,4.0,139.0,3.0,34.0,0.0,23.0,42.0,29.0,40.0,34.0,12.0,21.0,1.0,0.0,0.0,0.0,33.0,60.0,13.0,298.0,3.0,79.0,0.0,29.0,25.2,31.0,92.0,52.0,17.0,48.0,2.0,0.0,0.0,0.0,49.0,107.0,17.0,546.0,3.0,127.0,0.0,38.0,15.8,6.0,32.0,25.0,7.0,15.0,0.0,0.0,0.0,0.0,26.0,32.0,7.0,278.0,3.0,42.0,0.0,29.0,21.4,9.0,33.0,26.0,13.0,29.0,5.0,0.0,0.0,0.0,33.0,33.0,13.0,258.0,3.0,50.0,0.0,33.0
62b43427903eeb48555d3ea5,9,50.0,16.0,16.0,12.0,3.0,5.0,0.0,0.0,0.0,0.0,22.0,27.0,4.0,139.0,3.0,34.0,0.0,23.0,42.6,29.0,39.0,33.0,12.0,22.0,1.0,0.0,0.0,0.0,31.0,59.0,13.0,289.0,3.0,77.0,0.0,28.0,40.6,28.0,41.0,27.0,13.0,28.0,1.0,0.0,0.0,0.0,45.0,56.0,13.0,329.0,3.0,80.0,0.0,41.0,16.7,7.0,35.0,28.0,7.0,15.0,0.0,0.0,0.0,0.0,31.0,35.0,7.0,284.0,3.0,47.0,0.0,30.0,21.4,9.0,33.0,26.0,13.0,29.0,5.0,0.0,0.0,0.0,33.0,33.0,13.0,258.0,3.0,50.0,0.0,33.0
62b43428903eeb48555d3eaa,0,21.7,5.0,18.0,13.0,5.0,9.0,0.0,0.0,0.0,0.0,28.0,18.0,5.0,152.0,3.0,24.0,0.0,27.0,68.4,26.0,12.0,9.0,3.0,3.0,0.0,0.0,0.0,0.0,31.0,35.0,3.0,127.0,3.0,40.0,0.0,24.0,14.3,2.0,12.0,8.0,3.0,3.0,0.0,0.0,0.0,0.0,27.0,12.0,3.0,117.0,3.0,17.0,0.0,28.0,22.6,12.0,41.0,30.0,11.0,25.0,1.0,0.0,0.0,0.0,40.0,41.0,14.0,306.0,3.0,64.0,0.0,36.0,16.7,3.0,15.0,11.0,2.0,2.0,0.0,0.0,0.0,0.0,28.0,15.0,3.0,130.0,3.0,22.0,0.0,27.0
62b43428903eeb48555d3eaa,1,16.7,3.0,15.0,11.0,2.0,2.0,0.0,0.0,0.0,0.0,28.0,15.0,3.0,130.0,3.0,22.0,0.0,27.0,71.1,27.0,11.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,29.0,34.0,2.0,119.0,3.0,40.0,0.0,23.0,26.7,4.0,11.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,29.0,11.0,4.0,121.0,3.0,19.0,0.0,28.0,23.4,15.0,49.0,34.0,17.0,50.0,1.0,0.0,0.0,0.0,51.0,49.0,21.0,442.0,3.0,75.0,0.0,39.0,16.7,3.0,15.0,11.0,2.0,2.0,0.0,0.0,0.0,0.0,28.0,15.0,3.0,130.0,3.0,22.0,0.0,27.0
