module,error_ids,error_messages,count
ClassEval_12__calculate_hand_value,"line-too-long, line-too-long, line-too-long, missing-final-newline, missing-module-docstring, invalid-name, too-few-public-methods","Line too long (130/100) | Line too long (121/100) | Line too long (112/100) | Final newline missing | Missing module docstring | Module name ""ClassEval_12__calculate_hand_value"" doesn't conform to snake_case naming style | Too few public methods (1/2)",7
ClassEval_12__check_winner,"line-too-long, line-too-long, line-too-long, line-too-long, missing-final-newline, missing-module-docstring, invalid-name, no-member, no-member, no-else-return, too-few-public-methods","Line too long (102/100) | Line too long (133/100) | Line too long (103/100) | Line too long (104/100) | Final newline missing | Missing module docstring | Module name ""ClassEval_12__check_winner"" doesn't conform to snake_case naming style | Instance of '_M' has no 'calculate_hand_value' member | Instance of '_M' has no 'calculate_hand_value' member | Unnecessary ""elif"" after ""return"", remove the leading ""el"" from ""elif"" | Too few public methods (1/2)",11
ClassEval_12__create_deck,"line-too-long, line-too-long, missing-final-newline, missing-module-docstring, invalid-name, undefined-variable, too-few-public-methods","Line too long (115/100) | Line too long (127/100) | Final newline missing | Missing module docstring | Module name ""ClassEval_12__create_deck"" doesn't conform to snake_case naming style | Undefined variable 'random' | Too few public methods (1/2)",7
ClassEval_13__add_book,"missing-final-newline, missing-module-docstring, invalid-name, no-member, no-member, no-member, too-few-public-methods","Final newline missing | Missing module docstring | Module name ""ClassEval_13__add_book"" doesn't conform to snake_case naming style | Instance of '_M' has no 'inventory' member | Instance of '_M' has no 'inventory' member | Instance of '_M' has no 'inventory' member | Too few public methods (1/2)",7
ClassEval_13__remove_book,"missing-final-newline, missing-module-docstring, invalid-name, no-member, no-member, no-member, no-member, no-member, too-few-public-methods","Final newline missing | Missing module docstring | Module name ""ClassEval_13__remove_book"" doesn't conform to snake_case naming style | Instance of '_M' has no 'inventory' member | Instance of '_M' has no 'inventory' member | Instance of '_M' has no 'inventory' member | Instance of '_M' has no 'inventory' member | Instance of '_M' has no 'inventory' member | Too few public methods (1/2)",9
ClassEval_13__view_book_quantity,"line-too-long, missing-final-newline, missing-module-docstring, invalid-name, no-member, too-few-public-methods","Line too long (122/100) | Final newline missing | Missing module docstring | Module name ""ClassEval_13__view_book_quantity"" doesn't conform to snake_case naming style | Instance of '_M' has no 'inventory' member | Too few public methods (1/2)",6
ClassEval_13__view_inventory,"missing-final-newline, missing-module-docstring, invalid-name, no-member, too-few-public-methods","Final newline missing | Missing module docstring | Module name ""ClassEval_13__view_inventory"" doesn't conform to snake_case naming style | Instance of '_M' has no 'inventory' member | Too few public methods (1/2)",5
ClassEval_14__add_book,"trailing-whitespace, line-too-long, missing-final-newline, missing-module-docstring, invalid-name, no-member, no-member, too-few-public-methods","Trailing whitespace | Line too long (133/100) | Final newline missing | Missing module docstring | Module name ""ClassEval_14__add_book"" doesn't conform to snake_case naming style | Instance of '_M' has no 'cursor' member | Instance of '_M' has no 'connection' member | Too few public methods (1/2)",8
ClassEval_14__borrow_book,"line-too-long, missing-final-newline, missing-module-docstring, invalid-name, no-member, no-member, too-few-public-methods","Line too long (110/100) | Final newline missing | Missing module docstring | Module name ""ClassEval_14__borrow_book"" doesn't conform to snake_case naming style | Instance of '_M' has no 'cursor' member | Instance of '_M' has no 'connection' member | Too few public methods (1/2)",7
ClassEval_14__create_table,"line-too-long, missing-final-newline, missing-module-docstring, invalid-name, no-member, no-member, too-few-public-methods","Line too long (280/100) | Final newline missing | Missing module docstring | Module name ""ClassEval_14__create_table"" doesn't conform to snake_case naming style | Instance of '_M' has no 'cursor' member | Instance of '_M' has no 'connection' member | Too few public methods (1/2)",7
ClassEval_14__remove_book,"line-too-long, missing-final-newline, missing-module-docstring, invalid-name, no-member, no-member, too-few-public-methods","Line too long (105/100) | Final newline missing | Missing module docstring | Module name ""ClassEval_14__remove_book"" doesn't conform to snake_case naming style | Instance of '_M' has no 'cursor' member | Instance of '_M' has no 'connection' member | Too few public methods (1/2)",7
ClassEval_14__return_book,"line-too-long, missing-final-newline, missing-module-docstring, invalid-name, no-member, no-member, too-few-public-methods","Line too long (118/100) | Final newline missing | Missing module docstring | Module name ""ClassEval_14__return_book"" doesn't conform to snake_case naming style | Instance of '_M' has no 'cursor' member | Instance of '_M' has no 'connection' member | Too few public methods (1/2)",7
ClassEval_14__search_books,"missing-final-newline, missing-module-docstring, invalid-name, no-member, no-member, too-few-public-methods","Final newline missing | Missing module docstring | Module name ""ClassEval_14__search_books"" doesn't conform to snake_case naming style | Instance of '_M' has no 'cursor' member | Instance of '_M' has no 'cursor' member | Too few public methods (1/2)",6
ClassEval_15__bad_character_heuristic,"missing-final-newline, missing-module-docstring, invalid-name, invalid-name, no-member, no-member, invalid-name, no-member, invalid-name, invalid-name, no-member, no-member, invalid-name, too-few-public-methods","Final newline missing | Missing module docstring | Module name ""ClassEval_15__bad_character_heuristic"" doesn't conform to snake_case naming style | Variable name ""currentPos"" doesn't conform to snake_case naming style | Instance of '_M' has no 'textLen' member | Instance of '_M' has no 'patLen' member | Variable name ""mismatchPos"" doesn't conform to snake_case naming style | Instance of '_M' has no 'mismatch_in_text' member | Variable name ""currentPos"" doesn't conform to snake_case naming style | Variable name ""badCharIndex"" doesn't conform to snake_case naming style | Instance of '_M' has no 'match_in_pattern' member | Instance of '_M' has no 'text' member | Variable name ""currentPos"" doesn't conform to snake_case naming style | Too few public methods (1/2)",14
ClassEval_15__match_in_pattern,"missing-final-newline, missing-module-docstring, invalid-name, no-member, no-member, too-few-public-methods","Final newline missing | Missing module docstring | Module name ""ClassEval_15__match_in_pattern"" doesn't conform to snake_case naming style | Instance of '_M' has no 'pattern' member | Instance of '_M' has no 'pattern' member | Too few public methods (1/2)",6
ClassEval_15__mismatch_in_text,"line-too-long, missing-final-newline, missing-module-docstring, invalid-name, invalid-name, no-member, no-member, no-member, no-member, too-few-public-methods","Line too long (112/100) | Final newline missing | Missing module docstring | Module name ""ClassEval_15__mismatch_in_text"" doesn't conform to snake_case naming style | Argument name ""currentPos"" doesn't conform to snake_case naming style | Instance of '_M' has no 'patLen' member | Instance of '_M' has no 'textLen' member | Instance of '_M' has no 'text' member | Instance of '_M' has no 'pattern' member | Too few public methods (1/2)",10
ClassEval_16__apply_operator,"line-too-long, missing-final-newline, missing-module-docstring, invalid-name, no-member, too-few-public-methods","Line too long (241/100) | Final newline missing | Missing module docstring | Module name ""ClassEval_16__apply_operator"" doesn't conform to snake_case naming style | Instance of '_M' has no 'operators' member | Too few public methods (1/2)",6
ClassEval_16__calculate,"line-too-long, line-too-long, line-too-long, missing-final-newline, missing-module-docstring, invalid-name, no-else-continue, no-member, no-member, no-member, no-member, no-member, too-few-public-methods","Line too long (102/100) | Line too long (111/100) | Line too long (102/100) | Final newline missing | Missing module docstring | Module name ""ClassEval_16__calculate"" doesn't conform to snake_case naming style | Unnecessary ""elif"" after ""continue"", remove the leading ""el"" from ""elif"" | Instance of '_M' has no 'operators' member | Instance of '_M' has no 'precedence' member | Instance of '_M' has no 'precedence' member | Instance of '_M' has no 'apply_operator' member | Instance of '_M' has no 'apply_operator' member | Too few public methods (1/2)",13
ClassEval_16__precedence,"line-too-long, missing-final-newline, missing-module-docstring, invalid-name, no-else-return, too-few-public-methods","Line too long (227/100) | Final newline missing | Missing module docstring | Module name ""ClassEval_16__precedence"" doesn't conform to snake_case naming style | Unnecessary ""elif"" after ""return"", remove the leading ""el"" from ""elif"" | Too few public methods (1/2)",6
ClassEval_17__add_event,"line-too-long, line-too-long, missing-final-newline, missing-module-docstring, invalid-name, no-member, too-few-public-methods","Line too long (182/100) | Line too long (187/100) | Final newline missing | Missing module docstring | Module name ""ClassEval_17__add_event"" doesn't conform to snake_case naming style | Instance of '_M' has no 'events' member | Too few public methods (1/2)",7
ClassEval_17__get_available_slots,"line-too-long, line-too-long, missing-final-newline, missing-module-docstring, invalid-name, undefined-variable, undefined-variable, undefined-variable, undefined-variable, no-member, too-few-public-methods","Line too long (105/100) | Line too long (183/100) | Final newline missing | Missing module docstring | Module name ""ClassEval_17__get_available_slots"" doesn't conform to snake_case naming style | Undefined variable 'datetime' | Undefined variable 'datetime' | Undefined variable 'datetime' | Undefined variable 'datetime' | Instance of '_M' has no 'events' member | Too few public methods (1/2)",11
ClassEval_17__get_events,"trailing-whitespace, line-too-long, line-too-long, missing-final-newline, missing-module-docstring, invalid-name, no-member, too-few-public-methods","Trailing whitespace | Line too long (182/100) | Line too long (187/100) | Final newline missing | Missing module docstring | Module name ""ClassEval_17__get_events"" doesn't conform to snake_case naming style | Instance of '_M' has no 'events' member | Too few public methods (1/2)",8
ClassEval_17__get_upcoming_events,"trailing-whitespace, line-too-long, line-too-long, missing-final-newline, missing-module-docstring, invalid-name, undefined-variable, no-member, too-few-public-methods","Trailing whitespace | Line too long (289/100) | Line too long (314/100) | Final newline missing | Missing module docstring | Module name ""ClassEval_17__get_upcoming_events"" doesn't conform to snake_case naming style | Undefined variable 'datetime' | Instance of '_M' has no 'events' member | Too few public methods (1/2)",9
ClassEval_17__is_available,"line-too-long, line-too-long, missing-final-newline, missing-module-docstring, invalid-name, no-member, too-few-public-methods","Line too long (123/100) | Line too long (182/100) | Final newline missing | Missing module docstring | Module name ""ClassEval_17__is_available"" doesn't conform to snake_case naming style | Instance of '_M' has no 'events' member | Too few public methods (1/2)",7
ClassEval_17__remove_event,"line-too-long, line-too-long, missing-final-newline, missing-module-docstring, invalid-name, attribute-defined-outside-init, too-few-public-methods","Line too long (182/100) | Line too long (185/100) | Final newline missing | Missing module docstring | Module name ""ClassEval_17__remove_event"" doesn't conform to snake_case naming style | Attribute 'events' defined outside __init__ | Too few public methods (1/2)",7
ClassEval_18____delitem__,"missing-final-newline, missing-module-docstring, invalid-name, no-member, no-member, too-few-public-methods","Final newline missing | Missing module docstring | Module name ""ClassEval_18____delitem__"" doesn't conform to snake_case naming style | Instance of '_M' has no '_data' member | Instance of '_M' has no '_convert_key' member | Too few public methods (1/2)",6
ClassEval_18____getitem__,"missing-final-newline, missing-module-docstring, invalid-name, no-member, no-member, too-few-public-methods","Final newline missing | Missing module docstring | Module name ""ClassEval_18____getitem__"" doesn't conform to snake_case naming style | Instance of '_M' has no '_data' member | Instance of '_M' has no '_convert_key' member | Too few public methods (1/2)",6
ClassEval_18____iter__,"missing-final-newline, missing-module-docstring, invalid-name, no-member, too-few-public-methods","Final newline missing | Missing module docstring | Module name ""ClassEval_18____iter__"" doesn't conform to snake_case naming style | Instance of '_M' has no '_data' member | Too few public methods (1/2)",5
ClassEval_18____len__,"missing-final-newline, missing-module-docstring, invalid-name, no-member, too-few-public-methods","Final newline missing | Missing module docstring | Module name ""ClassEval_18____len__"" doesn't conform to snake_case naming style | Instance of '_M' has no '_data' member | Too few public methods (1/2)",5
ClassEval_18____setitem__,"missing-final-newline, missing-module-docstring, invalid-name, no-member, no-member, too-few-public-methods","Final newline missing | Missing module docstring | Module name ""ClassEval_18____setitem__"" doesn't conform to snake_case naming style | Instance of '_M' has no '_data' member | Instance of '_M' has no '_convert_key' member | Too few public methods (1/2)",6
ClassEval_18___convert_key,"missing-final-newline, missing-module-docstring, invalid-name, no-member, too-few-public-methods","Final newline missing | Missing module docstring | Module name ""ClassEval_18___convert_key"" doesn't conform to snake_case naming style | Instance of '_M' has no '_to_camel_case' member | Too few public methods (0/2)",5
ClassEval_18___to_camel_case,"missing-final-newline, missing-module-docstring, invalid-name, too-few-public-methods","Final newline missing | Missing module docstring | Module name ""ClassEval_18___to_camel_case"" doesn't conform to snake_case naming style | Too few public methods (0/2)",4
ClassEval_19__generate_primes,"line-too-long, missing-final-newline, missing-module-docstring, invalid-name, no-member, no-member, no-member, too-few-public-methods","Line too long (117/100) | Final newline missing | Missing module docstring | Module name ""ClassEval_19__generate_primes"" doesn't conform to snake_case naming style | Instance of '_M' has no 'n' member | Instance of '_M' has no 'n' member | Instance of '_M' has no 'n' member | Too few public methods (1/2)",8
ClassEval_19__get_primes,"missing-final-newline, missing-module-docstring, invalid-name, no-member, too-few-public-methods","Final newline missing | Missing module docstring | Module name ""ClassEval_19__get_primes"" doesn't conform to snake_case naming style | Instance of '_M' has no 'primes' member | Too few public methods (1/2)",5
ClassEval_1__calculate_annulus_area,"missing-final-newline, missing-module-docstring, invalid-name, undefined-variable, too-few-public-methods","Final newline missing | Missing module docstring | Module name ""ClassEval_1__calculate_annulus_area"" doesn't conform to snake_case naming style | Undefined variable 'math' | Too few public methods (1/2)",5
ClassEval_1__calculate_circle_area,"missing-final-newline, missing-module-docstring, invalid-name, undefined-variable, no-member, too-few-public-methods","Final newline missing | Missing module docstring | Module name ""ClassEval_1__calculate_circle_area"" doesn't conform to snake_case naming style | Undefined variable 'math' | Instance of '_M' has no 'radius' member | Too few public methods (1/2)",6
ClassEval_1__calculate_cylinder_area,"missing-final-newline, missing-module-docstring, invalid-name, undefined-variable, no-member, no-member, too-few-public-methods","Final newline missing | Missing module docstring | Module name ""ClassEval_1__calculate_cylinder_area"" doesn't conform to snake_case naming style | Undefined variable 'math' | Instance of '_M' has no 'radius' member | Instance of '_M' has no 'radius' member | Too few public methods (1/2)",7
ClassEval_1__calculate_sector_area,"missing-final-newline, missing-module-docstring, invalid-name, no-member, too-few-public-methods","Final newline missing | Missing module docstring | Module name ""ClassEval_1__calculate_sector_area"" doesn't conform to snake_case naming style | Instance of '_M' has no 'radius' member | Too few public methods (1/2)",5
ClassEval_1__calculate_sphere_area,"missing-final-newline, missing-module-docstring, invalid-name, undefined-variable, no-member, too-few-public-methods","Final newline missing | Missing module docstring | Module name ""ClassEval_1__calculate_sphere_area"" doesn't conform to snake_case naming style | Undefined variable 'math' | Instance of '_M' has no 'radius' member | Too few public methods (1/2)",6
ClassEval_20__add_user,"line-too-long, missing-final-newline, missing-module-docstring, invalid-name, no-member, no-member, too-few-public-methods","Line too long (102/100) | Final newline missing | Missing module docstring | Module name ""ClassEval_20__add_user"" doesn't conform to snake_case naming style | Instance of '_M' has no 'users' member | Instance of '_M' has no 'users' member | Too few public methods (1/2)",7
ClassEval_20__get_messages,"line-too-long, line-too-long, line-too-long, missing-final-newline, missing-module-docstring, invalid-name, no-member, no-member, too-few-public-methods","Line too long (135/100) | Line too long (135/100) | Line too long (108/100) | Final newline missing | Missing module docstring | Module name ""ClassEval_20__get_messages"" doesn't conform to snake_case naming style | Instance of '_M' has no 'users' member | Instance of '_M' has no 'users' member | Too few public methods (1/2)",9
ClassEval_20__remove_user,"line-too-long, missing-final-newline, missing-module-docstring, invalid-name, no-member, no-member, too-few-public-methods","Line too long (102/100) | Final newline missing | Missing module docstring | Module name ""ClassEval_20__remove_user"" doesn't conform to snake_case naming style | Instance of '_M' has no 'users' member | Instance of '_M' has no 'users' member | Too few public methods (1/2)",7
ClassEval_20__send_message,"trailing-whitespace, line-too-long, line-too-long, missing-final-newline, missing-module-docstring, invalid-name, no-member, no-member, undefined-variable, no-member, no-member, too-few-public-methods","Trailing whitespace | Line too long (119/100) | Line too long (107/100) | Final newline missing | Missing module docstring | Module name ""ClassEval_20__send_message"" doesn't conform to snake_case naming style | Instance of '_M' has no 'users' member | Instance of '_M' has no 'users' member | Undefined variable 'datetime' | Instance of '_M' has no 'users' member | Instance of '_M' has no 'users' member | Too few public methods (1/2)",12
ClassEval_21__add_course,"missing-final-newline, missing-module-docstring, invalid-name, no-member, no-member, no-member, too-few-public-methods","Final newline missing | Missing module docstring | Module name ""ClassEval_21__add_course"" doesn't conform to snake_case naming style | Instance of '_M' has no 'courses' member | Instance of '_M' has no 'check_course_conflict' member | Instance of '_M' has no 'courses' member | Too few public methods (1/2)",7
ClassEval_21__check_course_conflict,"line-too-long, line-too-long, line-too-long, line-too-long, missing-final-newline, missing-module-docstring, invalid-name, undefined-variable, undefined-variable, no-member, undefined-variable, undefined-variable, too-few-public-methods","Line too long (124/100) | Line too long (104/100) | Line too long (176/100) | Line too long (106/100) | Final newline missing | Missing module docstring | Module name ""ClassEval_21__check_course_conflict"" doesn't conform to snake_case naming style | Undefined variable 'datetime' | Undefined variable 'datetime' | Instance of '_M' has no 'courses' member | Undefined variable 'datetime' | Undefined variable 'datetime' | Too few public methods (1/2)",13
ClassEval_21__is_free_at,"line-too-long, missing-final-newline, missing-module-docstring, invalid-name, undefined-variable, no-member, undefined-variable, undefined-variable, too-few-public-methods","Line too long (123/100) | Final newline missing | Missing module docstring | Module name ""ClassEval_21__is_free_at"" doesn't conform to snake_case naming style | Undefined variable 'datetime' | Instance of '_M' has no 'courses' member | Undefined variable 'datetime' | Undefined variable 'datetime' | Too few public methods (1/2)",9
ClassEval_21__remove_course,"missing-final-newline, missing-module-docstring, invalid-name, no-member, no-member, too-few-public-methods","Final newline missing | Missing module docstring | Module name ""ClassEval_21__remove_course"" doesn't conform to snake_case naming style | Instance of '_M' has no 'courses' member | Instance of '_M' has no 'courses' member | Too few public methods (1/2)",6
ClassEval_22__get_all_major,"missing-final-newline, missing-module-docstring, invalid-name, no-member, too-few-public-methods","Final newline missing | Missing module docstring | Module name ""ClassEval_22__get_all_major"" doesn't conform to snake_case naming style | Instance of '_M' has no 'students' member | Too few public methods (1/2)",5
ClassEval_22__get_most_popular_class_in_major,"line-too-long, line-too-long, missing-final-newline, missing-module-docstring, invalid-name, no-member, no-member, too-few-public-methods","Line too long (111/100) | Line too long (110/100) | Final newline missing | Missing module docstring | Module name ""ClassEval_22__get_most_popular_class_in_major"" doesn't conform to snake_case naming style | Instance of '_M' has no 'students' member | Instance of '_M' has no 'students_registration_classes' member | Too few public methods (1/2)",8
ClassEval_22__get_students_by_major,"missing-final-newline, missing-module-docstring, invalid-name, no-member, too-few-public-methods","Final newline missing | Missing module docstring | Module name ""ClassEval_22__get_students_by_major"" doesn't conform to snake_case naming style | Instance of '_M' has no 'students' member | Too few public methods (1/2)",5
ClassEval_22__register_class,"missing-final-newline, missing-module-docstring, invalid-name, no-member, no-member, no-member, no-member, too-few-public-methods","Final newline missing | Missing module docstring | Module name ""ClassEval_22__register_class"" doesn't conform to snake_case naming style | Instance of '_M' has no 'students_registration_classes' member | Instance of '_M' has no 'students_registration_classes' member | Instance of '_M' has no 'students_registration_classes' member | Instance of '_M' has no 'students_registration_classes' member | Too few public methods (1/2)",8
ClassEval_22__register_student,"line-too-long, missing-final-newline, missing-module-docstring, invalid-name, no-member, no-member, too-few-public-methods","Line too long (175/100) | Final newline missing | Missing module docstring | Module name ""ClassEval_22__register_student"" doesn't conform to snake_case naming style | Instance of '_M' has no 'students' member | Instance of '_M' has no 'students' member | Too few public methods (1/2)",7
ClassEval_23___select,"line-too-long, missing-final-newline, missing-module-docstring, invalid-name, invalid-name, invalid-name, invalid-name, undefined-variable, undefined-variable, undefined-variable, no-member, no-member, too-few-public-methods","Line too long (104/100) | Final newline missing | Missing module docstring | Module name ""ClassEval_23___select"" doesn't conform to snake_case naming style | Argument name ""dataIndex"" doesn't conform to snake_case naming style | Argument name ""resultList"" doesn't conform to snake_case naming style | Argument name ""resultIndex"" doesn't conform to snake_case naming style | Undefined variable 'List' | Undefined variable 'List' | Undefined variable 'List' | Instance of '_M' has no 'datas' member | Instance of '_M' has no 'datas' member | Too few public methods (0/2)",13
ClassEval_23__count,"missing-final-newline, missing-module-docstring, invalid-name, invalid-name, invalid-name, undefined-variable, too-few-public-methods","Final newline missing | Missing module docstring | Module name ""ClassEval_23__count"" doesn't conform to snake_case naming style | Argument name ""n"" doesn't conform to snake_case naming style | Argument name ""m"" doesn't conform to snake_case naming style | Undefined variable 'math' | Too few public methods (1/2)",7
ClassEval_23__count_all,"line-too-long, missing-final-newline, missing-module-docstring, invalid-name, invalid-name, too-few-public-methods","Line too long (146/100) | Final newline missing | Missing module docstring | Module name ""ClassEval_23__count_all"" doesn't conform to snake_case naming style | Argument name ""n"" doesn't conform to snake_case naming style | Too few public methods (1/2)",6
ClassEval_23__select,"missing-final-newline, missing-module-docstring, invalid-name, invalid-name, undefined-variable, undefined-variable, no-member, too-few-public-methods","Final newline missing | Missing module docstring | Module name ""ClassEval_23__select"" doesn't conform to snake_case naming style | Argument name ""m"" doesn't conform to snake_case naming style | Undefined variable 'List' | Undefined variable 'List' | Instance of '_M' has no '_select' member; maybe 'select'? | Too few public methods (1/2)",8
ClassEval_23__select_all,"line-too-long, line-too-long, missing-final-newline, missing-module-docstring, invalid-name, undefined-variable, undefined-variable, invalid-name, no-member, no-member, too-few-public-methods","Line too long (132/100) | Line too long (202/100) | Final newline missing | Missing module docstring | Module name ""ClassEval_23__select_all"" doesn't conform to snake_case naming style | Undefined variable 'List' | Undefined variable 'List' | Variable name ""m"" doesn't conform to snake_case naming style | Instance of '_M' has no 'datas' member | Instance of '_M' has no 'select' member | Too few public methods (1/2)",11
ClassEval_24__add,"trailing-whitespace, missing-final-newline, missing-module-docstring, invalid-name, invalid-name, invalid-name, no-self-argument, no-member, no-member, too-few-public-methods","Trailing whitespace | Final newline missing | Missing module docstring | Module name ""ClassEval_24__add"" doesn't conform to snake_case naming style | Argument name ""c1"" doesn't conform to snake_case naming style | Argument name ""c2"" doesn't conform to snake_case naming style | Method should have ""self"" as first argument | Instance of '_M' has no 'real' member | Instance of '_M' has no 'imag' member | Too few public methods (1/2)",10
ClassEval_24__divide,"missing-final-newline, missing-module-docstring, invalid-name, invalid-name, invalid-name, too-few-public-methods","Final newline missing | Missing module docstring | Module name ""ClassEval_24__divide"" doesn't conform to snake_case naming style | Argument name ""c1"" doesn't conform to snake_case naming style | Argument name ""c2"" doesn't conform to snake_case naming style | Too few public methods (1/2)",6
ClassEval_24__multiply,"missing-final-newline, missing-module-docstring, invalid-name, invalid-name, invalid-name, too-few-public-methods","Final newline missing | Missing module docstring | Module name ""ClassEval_24__multiply"" doesn't conform to snake_case naming style | Argument name ""c1"" doesn't conform to snake_case naming style | Argument name ""c2"" doesn't conform to snake_case naming style | Too few public methods (1/2)",6
ClassEval_24__subtract,"missing-final-newline, missing-module-docstring, invalid-name, invalid-name, invalid-name, too-few-public-methods","Final newline missing | Missing module docstring | Module name ""ClassEval_24__subtract"" doesn't conform to snake_case naming style | Argument name ""c1"" doesn't conform to snake_case naming style | Argument name ""c2"" doesn't conform to snake_case naming style | Too few public methods (1/2)",6
ClassEval_25___save_cookies,"line-too-long, missing-final-newline, missing-module-docstring, invalid-name, broad-except, unspecified-encoding, no-member, undefined-variable, no-member, too-few-public-methods","Line too long (114/100) | Final newline missing | Missing module docstring | Module name ""ClassEval_25___save_cookies"" doesn't conform to snake_case naming style | Catching too general exception Exception | Using open without explicitly specifying an encoding | Instance of '_M' has no 'cookies_file' member | Undefined variable 'json' | Instance of '_M' has no 'cookies' member | Too few public methods (0/2)",10
ClassEval_25__get_cookies,"trailing-whitespace, missing-final-newline, missing-module-docstring, invalid-name, no-member, attribute-defined-outside-init, too-few-public-methods","Trailing whitespace | Final newline missing | Missing module docstring | Module name ""ClassEval_25__get_cookies"" doesn't conform to snake_case naming style | Instance of '_M' has no '_save_cookies' member | Attribute 'cookies' defined outside __init__ | Too few public methods (1/2)",7
ClassEval_25__load_cookies,"trailing-whitespace, missing-final-newline, missing-module-docstring, invalid-name, unspecified-encoding, no-member, undefined-variable, undefined-variable, attribute-defined-outside-init, too-few-public-methods","Trailing whitespace | Final newline missing | Missing module docstring | Module name ""ClassEval_25__load_cookies"" doesn't conform to snake_case naming style | Using open without explicitly specifying an encoding | Instance of '_M' has no 'cookies_file' member | Undefined variable 'json' | Undefined variable 'json' | Attribute 'cookies' defined outside __init__ | Too few public methods (1/2)",10
