module,error_ids,error_messages,count
62b438ba66fea644fe22cca2,"trailing-whitespace, trailing-whitespace, trailing-whitespace, trailing-whitespace, trailing-whitespace, trailing-whitespace, trailing-whitespace, trailing-whitespace, trailing-whitespace, trailing-whitespace, trailing-whitespace, trailing-whitespace, missing-final-newline, missing-module-docstring, invalid-name, missing-function-docstring","Trailing whitespace | Trailing whitespace | Trailing whitespace | Trailing whitespace | Trailing whitespace | Trailing whitespace | Trailing whitespace | Trailing whitespace | Trailing whitespace | Trailing whitespace | Trailing whitespace | Trailing whitespace | Final newline missing | Missing module docstring | Module name ""62b438ba66fea644fe22cca2"" doesn't conform to snake_case naming style | Missing function or method docstring",16
62b45665d7d32e5b55cc8363,"trailing-whitespace, trailing-whitespace, trailing-whitespace, trailing-whitespace, missing-final-newline, missing-module-docstring, invalid-name, import-outside-toplevel","Trailing whitespace | Trailing whitespace | Trailing whitespace | Trailing whitespace | Final newline missing | Missing module docstring | Module name ""62b45665d7d32e5b55cc8363"" doesn't conform to snake_case naming style | Import outside toplevel (argparse)",8
62b45665d7d32e5b55cc8364,"line-too-long, trailing-whitespace, trailing-whitespace, missing-final-newline, missing-module-docstring, invalid-name, bare-except","Line too long (110/100) | Trailing whitespace | Trailing whitespace | Final newline missing | Missing module docstring | Module name ""62b45665d7d32e5b55cc8364"" doesn't conform to snake_case naming style | No exception type(s) specified",7
62b45665d7d32e5b55cc8365,"trailing-whitespace, trailing-whitespace, trailing-whitespace, trailing-whitespace, trailing-whitespace, trailing-whitespace, trailing-whitespace, trailing-whitespace, missing-final-newline, missing-module-docstring, invalid-name, import-outside-toplevel","Trailing whitespace | Trailing whitespace | Trailing whitespace | Trailing whitespace | Trailing whitespace | Trailing whitespace | Trailing whitespace | Trailing whitespace | Final newline missing | Missing module docstring | Module name ""62b45665d7d32e5b55cc8365"" doesn't conform to snake_case naming style | Import outside toplevel (argparse)",12
62b45679d7d32e5b55cc83a9,"missing-final-newline, missing-module-docstring, invalid-name, missing-function-docstring, protected-access","Final newline missing | Missing module docstring | Module name ""62b45679d7d32e5b55cc83a9"" doesn't conform to snake_case naming style | Missing function or method docstring | Access to a protected member _actions of a client class",5
62b4567ad7d32e5b55cc83af,"trailing-whitespace, trailing-whitespace, trailing-whitespace, trailing-whitespace, missing-final-newline, missing-module-docstring, invalid-name, import-outside-toplevel","Trailing whitespace | Trailing whitespace | Trailing whitespace | Trailing whitespace | Final newline missing | Missing module docstring | Module name ""62b4567ad7d32e5b55cc83af"" doesn't conform to snake_case naming style | Import outside toplevel (argparse)",8
62b4567ed7d32e5b55cc83d9,"trailing-whitespace, trailing-whitespace, trailing-whitespace, trailing-whitespace, trailing-whitespace, trailing-whitespace, trailing-whitespace, trailing-whitespace, trailing-whitespace, trailing-whitespace, trailing-whitespace, trailing-whitespace, trailing-whitespace, trailing-whitespace, trailing-whitespace, missing-final-newline, missing-module-docstring, invalid-name, missing-function-docstring, unnecessary-comprehension","Trailing whitespace | Trailing whitespace | Trailing whitespace | Trailing whitespace | Trailing whitespace | Trailing whitespace | Trailing whitespace | Trailing whitespace | Trailing whitespace | Trailing whitespace | Trailing whitespace | Trailing whitespace | Trailing whitespace | Trailing whitespace | Trailing whitespace | Final newline missing | Missing module docstring | Module name ""62b4567ed7d32e5b55cc83d9"" doesn't conform to snake_case naming style | Missing function or method docstring | Unnecessary use of a comprehension, use list(value_node.value) instead.",20
62b45b396decaeff903e1001,"trailing-whitespace, trailing-whitespace, trailing-whitespace, missing-final-newline, missing-module-docstring, invalid-name, unused-argument","Trailing whitespace | Trailing whitespace | Trailing whitespace | Final newline missing | Missing module docstring | Module name ""62b45b396decaeff903e1001"" doesn't conform to snake_case naming style | Unused argument 'self'",7
62b45df05108cfac7f2109ce,"trailing-whitespace, trailing-whitespace, trailing-whitespace, trailing-whitespace, trailing-whitespace, trailing-whitespace, trailing-whitespace, trailing-whitespace, trailing-whitespace, trailing-whitespace, missing-final-newline, missing-module-docstring, invalid-name, broad-exception-caught, undefined-variable, undefined-variable, undefined-variable, unspecified-encoding, undefined-variable, undefined-variable, unspecified-encoding, undefined-variable, protected-access, undefined-variable, undefined-variable, undefined-variable, too-many-return-statements, undefined-variable, unused-argument","Trailing whitespace | Trailing whitespace | Trailing whitespace | Trailing whitespace | Trailing whitespace | Trailing whitespace | Trailing whitespace | Trailing whitespace | Trailing whitespace | Trailing whitespace | Final newline missing | Missing module docstring | Module name ""62b45df05108cfac7f2109ce"" doesn't conform to snake_case naming style | Catching too general exception Exception | Undefined variable 'os' | Undefined variable 'os' | Undefined variable 'os' | Using open without explicitly specifying an encoding | Undefined variable 'os' | Undefined variable 'json' | Using open without explicitly specifying an encoding | Undefined variable 'os' | Access to a protected member _calculate_sha512 of a client class | Undefined variable 'os' | Undefined variable 'os' | Undefined variable 'os' | Too many return statements (7/6) | Undefined variable 'hashlib' | Unused argument 'self'",29
62b45df15108cfac7f2109dc,"missing-final-newline, missing-module-docstring, invalid-name","Final newline missing | Missing module docstring | Module name ""62b45df15108cfac7f2109dc"" doesn't conform to snake_case naming style",3
62b45df15108cfac7f2109dd,"trailing-whitespace, missing-final-newline, missing-module-docstring, invalid-name, duplicate-code, duplicate-code, duplicate-code, duplicate-code, duplicate-code, duplicate-code, duplicate-code, duplicate-code, duplicate-code, duplicate-code, duplicate-code","Trailing whitespace | Final newline missing | Missing module docstring | Module name ""62b45df15108cfac7f2109dd"" doesn't conform to snake_case naming style | Similar lines in 2 files
==62b87d23d292efb640a5566b:[8:31]
==62ece4992e6aefcf4aabbd83:[10:33]
    if isinstance(commands, str):
        commands = [commands]
    cmd = commands + args if args else commands

    # 设置stderr重定向
    stderr = subprocess.DEVNULL if hide_stderr else subprocess.PIPE

    # 如果verbose为True,打印执行的命令
    if verbose:
        print(f""Running command: {' '.join(cmd)}"")

    try:
        # 执行命令
        process = subprocess.Popen(
            cmd,
            stdout=subprocess.PIPE,
            stderr=stderr,
            cwd=cwd,
            env=env,
            universal_newlines=True
        )

        # 获取输出 | Similar lines in 2 files
==62b438a266fea644fe22cc2d:[6:22]
==62b45665d7d32e5b55cc8364:[6:22]
    parsed_args = {}
    remaining_args = list(unparsed_arguments)

    # 遍历每个子解析器
    for name, subparser in subparsers.items():
        try:
            # 尝试用当前子解析器解析所有参数
            # parse_known_args() 返回一个包含已知参数的命名空间和未知参数列表的元组
            namespace, unknown = subparser.parse_known_args(remaining_args)
            parsed_args[name] = namespace
            remaining_args = unknown
        except:
            # 如果解析失败，继续尝试下一个子解析器
            continue

    return parsed_args, remaining_args | Similar lines in 2 files
==62b438b666fea644fe22cc78:[6:21]
==62b4567ad7d32e5b55cc83af:[6:21]
    parser = argparse.ArgumentParser(description='Command line argument parser')

    # Add arguments
    parser.add_argument('--input', '-i', type=str, help='Input file path')
    parser.add_argument('--output', '-o', type=str, help='Output file path')
    parser.add_argument('--verbose', '-v', action='store_true', help='Increase output verbosity')
    parser.add_argument('--version', action='version', version='%(prog)s 1.0')

    # Parse arguments
    if len(arguments) > 0:
        args = parser.parse_args(arguments)
    else:
        args = parser.parse_args()

    return args | Similar lines in 2 files
==62b8b4baeb7e40a82d2d1136:[5:19]
==62b8b4baeb7e40a82d2d1137:[4:18]
    errors = []

    # Step 1: Check if candidate declares it provides the interface
    if not tentative:
        if not iface.providedBy(candidate):
            errors.append(DoesNotImplement(iface))

    # Step 2 & 3: Check methods and their signatures
    for name, desc in iface.namesAndDescriptions(1):
        if isinstance(desc, Method):
            # Check if method exists
            try:
                attr = getattr(candidate, name)
            except AttributeError: | Similar lines in 2 files
==62b438a266fea644fe22cc2e:[8:22]
==62b45665d7d32e5b55cc8365:[9:23]
    parser = argparse.ArgumentParser(description='命令行参数解析器')

    # 添加全局参数
    parser.add_argument('--verbose', '-v', action='store_true', help='启用详细输出')
    parser.add_argument('--config', '-c', type=str, help='配置文件路径')

    # 创建子解析器
    subparsers = parser.add_subparsers(dest='command')

    # 添加 ""init"" 子命令
    init_parser = subparsers.add_parser('init', help='初始化配置')
    init_parser.add_argument('--force', '-f', action='store_true', help='强制初始化')

    # 添加 ""run"" 子命令 | Similar lines in 2 files
==62b438ba66fea644fe22cca2:[2:14]
==62b4567ed7d32e5b55cc83d9:[2:14]
    merged = {}

    # Iterate through all nodes
    for key_node, value_node in nodes:
        key = key_node.value

        # If key doesn't exist yet, just add it
        if key not in merged:
            merged[key] = (key_node, value_node)
            continue

        # If key exists, we need to merge | Similar lines in 2 files
==62b438b666fea644fe22cc72:[1:10]
==62b45679d7d32e5b55cc83a9:[1:10]
    flags = []
    for action in parser._actions:
        # Skip help action
        if action.dest == 'help':
            continue
        # Get all option strings (flags) for this action
        flags.extend(action.option_strings)
    # Sort flags and join with spaces
    return ' '.join(sorted(flags)) | Similar lines in 2 files
==62e60873d76274f8a4026bd8:[3:9]
==62e60ecfd76274f8a4026d6a:[3:9]
        (3, 0): BoltProtocolV3,
        (4, 0): BoltProtocolV4,
        (4, 1): BoltProtocolV4_1,
        (4, 2): BoltProtocolV4_2,
        (4, 3): BoltProtocolV4_3,
        (4, 4): BoltProtocolV4_4, | Similar lines in 2 files
==6306091c73426c38ae68acdc:[22:30]
==6306091c73426c38ae68acdd:[23:31]
        missing_fields = []

        for field in required_fields:
            if field not in data:
                missing_fields.append(field)

        if missing_fields:
            raise IRValidatorException( | Similar lines in 2 files
==62b8b4baeb7e40a82d2d1136:[38:43]
==62b8b4baeb7e40a82d2d1137:[42:47]
    for name, desc in iface.namesAndDescriptions(1):
        if not isinstance(desc, Method):
            try:
                getattr(candidate, name)
            except AttributeError: | Similar lines in 2 files
==62b438b666fea644fe22cc72:[1:9]
==62ece4982e6aefcf4aabbd65:[1:9]
    flags = []
    for action in parser._actions:
        # Skip help action
        if action.dest == 'help':
            continue
        # Get all option strings (flags) for this action
        flags.extend(action.option_strings)
    # Join flags with spaces and return",15
62b45e135108cfac7f2109f4,"missing-final-newline, missing-module-docstring, invalid-name, unused-argument, unused-argument","Final newline missing | Missing module docstring | Module name ""62b45e135108cfac7f2109f4"" doesn't conform to snake_case naming style | Unused argument 'self' | Unused argument 'identifier'",5
62b45e145108cfac7f210a07,"line-too-long, trailing-whitespace, missing-final-newline, missing-module-docstring, invalid-name, too-many-branches","Line too long (131/100) | Trailing whitespace | Final newline missing | Missing module docstring | Module name ""62b45e145108cfac7f210a07"" doesn't conform to snake_case naming style | Too many branches (13/12)",6
62b45e145108cfac7f210a09,"missing-final-newline, missing-module-docstring, invalid-name","Final newline missing | Missing module docstring | Module name ""62b45e145108cfac7f210a09"" doesn't conform to snake_case naming style",3
62b45e165108cfac7f210a16,"line-too-long, trailing-whitespace, trailing-whitespace, trailing-whitespace, missing-final-newline, missing-module-docstring, invalid-name","Line too long (102/100) | Trailing whitespace | Trailing whitespace | Trailing whitespace | Final newline missing | Missing module docstring | Module name ""62b45e165108cfac7f210a16"" doesn't conform to snake_case naming style",7
62b45e165108cfac7f210a17,"trailing-whitespace, trailing-whitespace, trailing-whitespace, trailing-whitespace, missing-final-newline, missing-module-docstring, invalid-name","Trailing whitespace | Trailing whitespace | Trailing whitespace | Trailing whitespace | Final newline missing | Missing module docstring | Module name ""62b45e165108cfac7f210a17"" doesn't conform to snake_case naming style",7
62b45e175108cfac7f210a19,"trailing-whitespace, trailing-whitespace, trailing-whitespace, trailing-whitespace, trailing-whitespace, trailing-whitespace, trailing-whitespace, trailing-whitespace, missing-final-newline, missing-module-docstring, invalid-name, too-many-return-statements","Trailing whitespace | Trailing whitespace | Trailing whitespace | Trailing whitespace | Trailing whitespace | Trailing whitespace | Trailing whitespace | Trailing whitespace | Final newline missing | Missing module docstring | Module name ""62b45e175108cfac7f210a19"" doesn't conform to snake_case naming style | Too many return statements (9/6)",12
62b45e21e0d4551b0392c8ed,"trailing-whitespace, trailing-whitespace, trailing-whitespace, trailing-whitespace, trailing-whitespace, trailing-whitespace, missing-final-newline, missing-module-docstring, invalid-name, import-outside-toplevel, import-outside-toplevel, broad-exception-caught, unspecified-encoding, no-else-return, too-many-return-statements","Trailing whitespace | Trailing whitespace | Trailing whitespace | Trailing whitespace | Trailing whitespace | Trailing whitespace | Final newline missing | Missing module docstring | Module name ""62b45e21e0d4551b0392c8ed"" doesn't conform to snake_case naming style | Import outside toplevel (os) | Import outside toplevel (glob) | Catching too general exception Exception | Using open without explicitly specifying an encoding | Unnecessary ""elif"" after ""return"", remove the leading ""el"" from ""elif"" | Too many return statements (8/6)",15
62b45e23e0d4551b0392c90a,"trailing-whitespace, trailing-whitespace, trailing-whitespace, trailing-whitespace, trailing-whitespace, trailing-whitespace, trailing-whitespace, missing-final-newline, missing-module-docstring, invalid-name","Trailing whitespace | Trailing whitespace | Trailing whitespace | Trailing whitespace | Trailing whitespace | Trailing whitespace | Trailing whitespace | Final newline missing | Missing module docstring | Module name ""62b45e23e0d4551b0392c90a"" doesn't conform to snake_case naming style",10
62b45e2eb89c9fd354170232,"trailing-whitespace, trailing-whitespace, trailing-whitespace, trailing-whitespace, trailing-whitespace, missing-final-newline, missing-module-docstring, invalid-name, missing-function-docstring","Trailing whitespace | Trailing whitespace | Trailing whitespace | Trailing whitespace | Trailing whitespace | Final newline missing | Missing module docstring | Module name ""62b45e2eb89c9fd354170232"" doesn't conform to snake_case naming style | Missing function or method docstring",9
62b45e515108cfac7f210a3c,"trailing-whitespace, trailing-whitespace, trailing-whitespace, trailing-whitespace, missing-final-newline, missing-module-docstring, invalid-name, undefined-variable, undefined-variable, unspecified-encoding, undefined-variable, unspecified-encoding, undefined-variable, undefined-variable, undefined-variable","Trailing whitespace | Trailing whitespace | Trailing whitespace | Trailing whitespace | Final newline missing | Missing module docstring | Module name ""62b45e515108cfac7f210a3c"" doesn't conform to snake_case naming style | Undefined variable 'os' | Undefined variable 'os' | Using open without explicitly specifying an encoding | Undefined variable 'os' | Using open without explicitly specifying an encoding | Undefined variable 'json' | Undefined variable 'os' | Undefined variable 'os'",15
62b45e945108cfac7f210a4a,"trailing-whitespace, trailing-whitespace, trailing-whitespace, trailing-whitespace, trailing-whitespace, trailing-whitespace, missing-final-newline, missing-module-docstring, invalid-name, broad-exception-caught","Trailing whitespace | Trailing whitespace | Trailing whitespace | Trailing whitespace | Trailing whitespace | Trailing whitespace | Final newline missing | Missing module docstring | Module name ""62b45e945108cfac7f210a4a"" doesn't conform to snake_case naming style | Catching too general exception Exception",10
62b463153879012d19481498,"trailing-whitespace, trailing-whitespace, trailing-whitespace, missing-final-newline, missing-module-docstring, invalid-name, import-outside-toplevel","Trailing whitespace | Trailing whitespace | Trailing whitespace | Final newline missing | Missing module docstring | Module name ""62b463153879012d19481498"" doesn't conform to snake_case naming style | Import outside toplevel (os)",7
62b463153879012d1948149a,"trailing-whitespace, trailing-whitespace, trailing-whitespace, trailing-whitespace, missing-final-newline, missing-module-docstring, invalid-name","Trailing whitespace | Trailing whitespace | Trailing whitespace | Trailing whitespace | Final newline missing | Missing module docstring | Module name ""62b463153879012d1948149a"" doesn't conform to snake_case naming style",7
62b463153879012d1948149b,"trailing-whitespace, trailing-whitespace, missing-final-newline, missing-module-docstring, invalid-name, import-outside-toplevel","Trailing whitespace | Trailing whitespace | Final newline missing | Missing module docstring | Module name ""62b463153879012d1948149b"" doesn't conform to snake_case naming style | Import outside toplevel (os)",6
62b463153879012d1948149c,"trailing-whitespace, trailing-whitespace, trailing-whitespace, missing-final-newline, missing-module-docstring, invalid-name","Trailing whitespace | Trailing whitespace | Trailing whitespace | Final newline missing | Missing module docstring | Module name ""62b463153879012d1948149c"" doesn't conform to snake_case naming style",6
62b463153879012d1948149d,"trailing-whitespace, trailing-whitespace, trailing-whitespace, trailing-whitespace, trailing-whitespace, trailing-whitespace, trailing-whitespace, trailing-whitespace, trailing-whitespace, missing-final-newline, missing-module-docstring, invalid-name, import-outside-toplevel, import-outside-toplevel","Trailing whitespace | Trailing whitespace | Trailing whitespace | Trailing whitespace | Trailing whitespace | Trailing whitespace | Trailing whitespace | Trailing whitespace | Trailing whitespace | Final newline missing | Missing module docstring | Module name ""62b463153879012d1948149d"" doesn't conform to snake_case naming style | Import outside toplevel (os) | Import outside toplevel (re)",14
62b463153879012d1948149f,"trailing-whitespace, trailing-whitespace, trailing-whitespace, trailing-whitespace, trailing-whitespace, trailing-whitespace, trailing-whitespace, trailing-whitespace, trailing-whitespace, missing-final-newline, missing-module-docstring, invalid-name, import-outside-toplevel","Trailing whitespace | Trailing whitespace | Trailing whitespace | Trailing whitespace | Trailing whitespace | Trailing whitespace | Trailing whitespace | Trailing whitespace | Trailing whitespace | Final newline missing | Missing module docstring | Module name ""62b463153879012d1948149f"" doesn't conform to snake_case naming style | Import outside toplevel (os)",13
62b463153879012d194814a1,"trailing-whitespace, missing-final-newline, missing-module-docstring, invalid-name, protected-access, protected-access","Trailing whitespace | Final newline missing | Missing module docstring | Module name ""62b463153879012d194814a1"" doesn't conform to snake_case naming style | Access to a protected member _renditions of a client class | Access to a protected member _renditions of a client class",6
62b463163879012d194814a2,"trailing-whitespace, missing-final-newline, missing-module-docstring, invalid-name, protected-access, protected-access","Trailing whitespace | Final newline missing | Missing module docstring | Module name ""62b463163879012d194814a2"" doesn't conform to snake_case naming style | Access to a protected member _assets of a client class | Access to a protected member _assets of a client class",6
62b463163879012d194814a4,"trailing-whitespace, trailing-whitespace, trailing-whitespace, trailing-whitespace, trailing-whitespace, missing-final-newline, missing-module-docstring, invalid-name, import-outside-toplevel, import-outside-toplevel","Trailing whitespace | Trailing whitespace | Trailing whitespace | Trailing whitespace | Trailing whitespace | Final newline missing | Missing module docstring | Module name ""62b463163879012d194814a4"" doesn't conform to snake_case naming style | Import outside toplevel (zipfile) | Import outside toplevel (collections.defaultdict)",10
62b463163879012d194814a6,"trailing-whitespace, trailing-whitespace, trailing-whitespace, missing-final-newline, missing-module-docstring, invalid-name, import-outside-toplevel","Trailing whitespace | Trailing whitespace | Trailing whitespace | Final newline missing | Missing module docstring | Module name ""62b463163879012d194814a6"" doesn't conform to snake_case naming style | Import outside toplevel (zipfile)",7
62b4631b3879012d194814dd,"missing-final-newline, missing-module-docstring, invalid-name","Final newline missing | Missing module docstring | Module name ""62b4631b3879012d194814dd"" doesn't conform to snake_case naming style",3
62b463283879012d1948153d,"trailing-whitespace, missing-final-newline, missing-module-docstring, invalid-name, bare-except","Trailing whitespace | Final newline missing | Missing module docstring | Module name ""62b463283879012d1948153d"" doesn't conform to snake_case naming style | No exception type(s) specified",5
62b463303879012d19481579,"trailing-whitespace, trailing-whitespace, trailing-whitespace, trailing-whitespace, trailing-whitespace, trailing-whitespace, missing-final-newline, missing-module-docstring, invalid-name","Trailing whitespace | Trailing whitespace | Trailing whitespace | Trailing whitespace | Trailing whitespace | Trailing whitespace | Final newline missing | Missing module docstring | Module name ""62b463303879012d19481579"" doesn't conform to snake_case naming style",9
62b46740d2f69a53b466171a,"trailing-whitespace, trailing-whitespace, trailing-whitespace, missing-final-newline, missing-module-docstring, invalid-name","Trailing whitespace | Trailing whitespace | Trailing whitespace | Final newline missing | Missing module docstring | Module name ""62b46740d2f69a53b466171a"" doesn't conform to snake_case naming style",6
62b46746d2f69a53b4661722,"trailing-whitespace, trailing-whitespace, trailing-whitespace, trailing-whitespace, trailing-whitespace, trailing-whitespace, trailing-whitespace, trailing-whitespace, trailing-whitespace, trailing-whitespace, trailing-whitespace, trailing-whitespace, missing-final-newline, missing-module-docstring, invalid-name, missing-function-docstring, unused-argument","Trailing whitespace | Trailing whitespace | Trailing whitespace | Trailing whitespace | Trailing whitespace | Trailing whitespace | Trailing whitespace | Trailing whitespace | Trailing whitespace | Trailing whitespace | Trailing whitespace | Trailing whitespace | Final newline missing | Missing module docstring | Module name ""62b46746d2f69a53b4661722"" doesn't conform to snake_case naming style | Missing function or method docstring | Unused argument 'self'",17
62b86707b4d922cb0e688c2a,"missing-final-newline, missing-module-docstring, invalid-name, missing-function-docstring, protected-access, protected-access, protected-access","Final newline missing | Missing module docstring | Module name ""62b86707b4d922cb0e688c2a"" doesn't conform to snake_case naming style | Missing function or method docstring | Access to a protected member _registry of a client class | Access to a protected member _registry of a client class | Access to a protected member _registry of a client class",7
62b86729b4d922cb0e688c2f,"trailing-whitespace, missing-final-newline, missing-module-docstring, invalid-name","Trailing whitespace | Final newline missing | Missing module docstring | Module name ""62b86729b4d922cb0e688c2f"" doesn't conform to snake_case naming style",4
62b869eab4d922cb0e688cbf,"trailing-whitespace, trailing-whitespace, trailing-whitespace, trailing-whitespace, trailing-whitespace, trailing-whitespace, trailing-whitespace, missing-final-newline, missing-module-docstring, invalid-name","Trailing whitespace | Trailing whitespace | Trailing whitespace | Trailing whitespace | Trailing whitespace | Trailing whitespace | Trailing whitespace | Final newline missing | Missing module docstring | Module name ""62b869eab4d922cb0e688cbf"" doesn't conform to snake_case naming style",10
62b869eab4d922cb0e688cc5,"missing-final-newline, missing-module-docstring, invalid-name, missing-function-docstring, undefined-variable","Final newline missing | Missing module docstring | Module name ""62b869eab4d922cb0e688cc5"" doesn't conform to snake_case naming style | Missing function or method docstring | Undefined variable 'update_last_applied_manifest_list_from_resp'",5
62b869ebb4d922cb0e688cc6,"trailing-whitespace, trailing-whitespace, trailing-whitespace, trailing-whitespace, trailing-whitespace, trailing-whitespace, trailing-whitespace, trailing-whitespace, missing-final-newline, missing-module-docstring, invalid-name, missing-function-docstring, relative-beyond-top-level, import-outside-toplevel","Trailing whitespace | Trailing whitespace | Trailing whitespace | Trailing whitespace | Trailing whitespace | Trailing whitespace | Trailing whitespace | Trailing whitespace | Final newline missing | Missing module docstring | Module name ""62b869ebb4d922cb0e688cc6"" doesn't conform to snake_case naming style | Missing function or method docstring | Attempted relative import beyond top-level package | Import outside toplevel (utils.update_last_applied_manifest_dict_from_resp)",14
62b86a01b4d922cb0e688ccc,"trailing-whitespace, trailing-whitespace, trailing-whitespace, trailing-whitespace, trailing-whitespace, trailing-whitespace, missing-final-newline, missing-module-docstring, invalid-name, missing-function-docstring, no-else-return","Trailing whitespace | Trailing whitespace | Trailing whitespace | Trailing whitespace | Trailing whitespace | Trailing whitespace | Final newline missing | Missing module docstring | Module name ""62b86a01b4d922cb0e688ccc"" doesn't conform to snake_case naming style | Missing function or method docstring | Unnecessary ""elif"" after ""return"", remove the leading ""el"" from ""elif""",11
